employee_id,region,education,gender,age,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E52181,region_2,Bachelor's,M,49.0,Technology,other,2,3.0,7,0,79,0
E50780,region_2,Bachelor's,F,31.0,Operations,referred,3,5.0,7,0,60,0
E52835,region_4,Master's & above,M,40.0,Operations,other,1,2.0,12,0,61,0
E68478,region_2,Master's & above,M,53.0,Analytics,other,1,3.0,8,0,84,0
E56690,region_13,Bachelor's,M,30.0,HR,sourcing,1,3.0,4,0,52,0
E40086,region_4,Master's & above,M,35.0,Sales & Marketing,other,1,5.0,10,0,47,1
E69888,region_29,Bachelor's,M,36.0,Finance,other,1,3.0,7,0,65,0
E42957,region_2,Master's & above,M,51.0,Procurement,sourcing,1,4.0,13,0,67,0
E33153,region_13,Bachelor's,F,38.0,Sales & Marketing,other,1,3.0,3,0,47,0
E56126,region_2,Bachelor's,M,48.0,Sales & Marketing,sourcing,2,1.0,17,0,44,0
E44039,region_27,Bachelor's,M,30.0,Procurement,other,1,3.0,6,0,85,1
E4427,region_13,Bachelor's,M,40.0,Technology,sourcing,2,3.0,9,0,84,0
E75004,region_28,Master's & above,M,32.0,HR,sourcing,1,5.0,4,0,52,0
E45359,region_14,Bachelor's,M,32.0,Sales & Marketing,other,1,3.0,2,0,52,0
E1695,region_11,Bachelor's,M,28.0,Procurement,other,1,4.0,4,1,66,0
E16285,region_6,Below Secondary,M,23.0,Technology,other,1,5.0,1,0,80,0
E60755,region_26,Bachelor's,M,31.0,R&D,sourcing,1,5.0,4,0,84,0
E10309,region_26,Bachelor's,M,31.0,Analytics,sourcing,1,5.0,2,1,83,0
E68621,region_2,Bachelor's,M,22.0,Technology,sourcing,1,3.0,2,0,77,0
E32783,region_31,Bachelor's,M,43.0,Analytics,other,1,3.0,3,0,85,0
E3649,region_2,Bachelor's,F,38.0,Operations,other,2,4.0,4,0,57,0
E72728,region_22,Bachelor's,M,34.0,Procurement,other,1,3.0,4,0,64,0
E57331,region_2,Bachelor's,M,24.0,Sales & Marketing,sourcing,1,4.0,2,0,47,0
E33119,region_27,Master's & above,M,44.0,Operations,sourcing,1,4.0,6,0,59,0
E8972,region_2,Master's & above,M,47.0,Legal,sourcing,1,5.0,14,0,59,0
E55592,region_27,Bachelor's,F,28.0,Operations,sourcing,1,5.0,4,0,62,0
E57992,region_11,Master's & above,M,35.0,Technology,other,2,5.0,7,0,81,1
E17434,region_3,Bachelor's,M,32.0,Sales & Marketing,sourcing,1,5.0,4,0,51,0
E67711,region_2,Bachelor's,M,50.0,Sales & Marketing,other,6,3.0,21,0,45,0
E62397,region_20,Bachelor's,M,32.0,Analytics,other,2,5.0,7,0,80,0
E74727,region_6,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,4.0,4,0,48,1
E7825,region_32,Bachelor's,M,42.0,Sales & Marketing,other,1,1.0,10,0,50,0
E29000,region_19,Master's & above,M,33.0,Operations,other,1,2.0,7,0,57,0
E58046,region_26,Bachelor's,F,23.0,Technology,sourcing,1,5.0,1,0,81,0
E27351,region_27,Below Secondary,M,24.0,Technology,sourcing,1,3.0,2,0,79,0
E18404,region_19,Bachelor's,F,33.0,Operations,sourcing,1,3.0,3,0,62,0
E27685,region_2,Bachelor's,M,29.0,Finance,other,2,2.0,5,0,57,0
E75435,region_2,Bachelor's,F,55.0,Sales & Marketing,sourcing,2,1.0,2,0,55,0
E36524,region_27,Bachelor's,M,24.0,Sales & Marketing,sourcing,1,3.0,1,0,50,0
E49222,region_26,Bachelor's,M,25.0,Sales & Marketing,sourcing,2,4.0,1,0,50,0
E10928,region_7,Bachelor's,M,28.0,Finance,sourcing,2,5.0,4,0,60,0
E14996,region_22,Bachelor's,F,33.0,Operations,other,1,5.0,3,0,59,0
E72916,region_27,Bachelor's,M,44.0,Operations,other,1,5.0,11,0,55,0
E49228,region_2,Master's & above,F,52.0,HR,other,1,2.0,12,0,49,0
E77508,region_8,Bachelor's,F,25.0,Procurement,other,1,1.0,3,0,69,0
E22148,region_2,Bachelor's,M,55.0,Operations,other,1,1.0,18,0,61,0
E77566,region_29,Bachelor's,M,30.0,Operations,other,1,3.0,4,0,59,0
E34349,region_17,Bachelor's,F,37.0,Procurement,other,1,3.0,5,0,73,0
E20897,region_4,Master's & above,M,44.0,Sales & Marketing,sourcing,1,5.0,8,0,49,0
E882,region_24,Bachelor's,M,34.0,Sales & Marketing,sourcing,1,4.0,7,0,48,0
E30895,region_7,Bachelor's,M,35.0,Sales & Marketing,other,2,3.0,3,0,51,0
E10342,region_2,Bachelor's,F,33.0,Operations,other,1,1.0,6,0,57,0
E56866,region_17,Master's & above,M,34.0,Operations,sourcing,1,5.0,5,0,70,1
E1,region_7,Bachelor's,M,29.0,Analytics,sourcing,2,3.0,5,0,85,0
E63421,region_22,Bachelor's,F,27.0,Sales & Marketing,sourcing,1,3.0,1,0,46,0
E28241,region_20,Bachelor's,F,28.0,HR,other,1,4.0,1,0,51,0
E19366,region_26,Bachelor's,M,39.0,Sales & Marketing,other,2,3.0,5,0,52,0
E9917,region_22,Bachelor's,M,27.0,Analytics,other,2,3.0,2,0,80,1
E27623,region_23,Bachelor's,M,27.0,Sales & Marketing,other,1,5.0,1,0,47,0
E24293,region_7,Bachelor's,M,31.0,Operations,sourcing,1,3.0,8,0,57,0
E15010,region_2,Master's & above,M,48.0,Technology,other,1,3.0,20,0,77,0
E31386,region_2,Master's & above,M,40.0,Procurement,other,4,3.0,15,0,68,0
E51503,region_25,Bachelor's,M,35.0,Sales & Marketing,other,1,4.0,9,0,52,0
E25041,region_22,Bachelor's,F,28.0,HR,referred,1,2.0,2,0,52,1
E56855,region_28,Master's & above,F,32.0,Operations,other,2,4.0,8,0,63,0
E77056,region_31,Bachelor's,F,27.0,Sales & Marketing,sourcing,1,4.0,2,0,49,1
E36419,region_25,Bachelor's,M,34.0,Operations,other,1,4.0,10,0,55,0
E33935,region_2,Master's & above,M,42.0,Sales & Marketing,other,3,3.0,4,0,51,0
E33435,region_29,Bachelor's,M,34.0,Operations,other,1,1.0,3,0,59,0
E10995,region_15,Master's & above,F,48.0,Operations,other,1,5.0,9,0,59,0
E66234,region_13,Bachelor's,M,26.0,Sales & Marketing,sourcing,1,5.0,2,0,51,0
E4182,region_22,Bachelor's,M,29.0,Analytics,other,2,3.0,1,0,81,0
E67545,region_32,Bachelor's,F,36.0,Operations,sourcing,1,4.0,8,0,63,0
E60529,region_26,Bachelor's,M,26.0,Analytics,other,1,3.0,3,0,81,0
E60084,region_25,Master's & above,F,36.0,Sales & Marketing,sourcing,1,1.0,3,0,44,0
E70519,region_22,Master's & above,M,36.0,Finance,other,2,4.0,7,0,59,0
E8992,region_27,Bachelor's,F,34.0,Procurement,sourcing,1,3.0,7,0,71,0
E36291,region_22,Master's & above,M,34.0,Sales & Marketing,sourcing,3,3.0,8,0,55,0
E18180,region_28,Bachelor's,M,34.0,Finance,other,2,3.0,3,0,56,0
E32435,region_2,Bachelor's,F,32.0,Sales & Marketing,sourcing,1,4.0,3,0,51,0
E40597,region_27,Bachelor's,M,28.0,Analytics,other,1,3.0,3,0,86,0
E24370,region_1,Master's & above,M,31.0,Sales & Marketing,sourcing,1,1.0,4,0,51,0
E26539,region_1,Master's & above,M,42.0,Sales & Marketing,other,1,1.0,9,0,52,0
E4179,region_7,Bachelor's,F,30.0,Procurement,sourcing,1,4.0,5,0,69,0
E24354,region_2,Master's & above,F,59.0,Sales & Marketing,other,1,1.0,5,0,47,0
E58470,region_31,Bachelor's,M,26.0,Sales & Marketing,other,4,4.0,1,0,51,1
E71990,region_22,Bachelor's,M,23.0,Analytics,sourcing,1,5.0,1,0,85,0
E12969,region_31,Bachelor's,M,30.0,Finance,other,1,1.0,3,0,61,0
E42402,region_11,Bachelor's,M,32.0,Analytics,sourcing,1,4.0,7,0,87,0
E75951,region_2,Bachelor's,F,42.0,Sales & Marketing,sourcing,1,2.0,14,0,54,0
E65022,region_2,Master's & above,F,38.0,Procurement,sourcing,1,3.0,4,0,67,0
E7570,region_23,Bachelor's,M,24.0,Sales & Marketing,other,1,2.0,3,0,48,0
E2103,region_17,Bachelor's,M,50.0,Procurement,sourcing,1,4.0,20,0,67,0
E22985,region_22,Master's & above,F,48.0,Operations,sourcing,1,5.0,6,0,62,0
E48174,region_22,Master's & above,M,36.0,Operations,referred,1,2.0,10,0,58,0
E8612,region_31,Bachelor's,F,32.0,Procurement,other,1,5.0,4,1,70,1
E51462,region_31,Bachelor's,M,29.0,Technology,other,1,4.0,5,0,80,0
E78134,region_11,Bachelor's,M,38.0,Technology,other,1,3.0,5,0,80,0
E55028,region_26,Bachelor's,M,30.0,Technology,other,2,3.0,6,0,83,0
E61703,region_8,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,5.0,5,0,51,0
E29104,region_13,Master's & above,M,39.0,Technology,sourcing,1,3.0,4,1,81,1
E48193,region_4,Master's & above,M,52.0,Sales & Marketing,other,2,3.0,7,0,50,0
E70570,region_1,Below Secondary,M,26.0,Sales & Marketing,sourcing,1,2.0,2,0,50,0
E42121,region_8,Bachelor's,M,31.0,Operations,other,1,2.0,4,0,59,0
E30721,region_2,Master's & above,M,54.0,Analytics,sourcing,1,4.0,7,0,86,0
E38686,region_5,Master's & above,M,34.0,Technology,other,1,4.0,10,0,81,0
E62557,region_24,Bachelor's,F,30.0,Procurement,other,3,3.0,2,0,68,0
E14847,region_20,Bachelor's,M,28.0,Sales & Marketing,other,1,3.0,3,0,48,0
E43953,region_2,Below Secondary,M,24.0,Procurement,other,1,1.0,1,0,74,0
E29561,region_22,Master's & above,F,39.0,Sales & Marketing,sourcing,1,2.0,12,0,49,0
E6222,region_2,Bachelor's,F,38.0,Technology,sourcing,1,3.0,8,0,79,0
E13897,region_13,Bachelor's,F,49.0,Operations,other,1,4.0,15,0,60,0
E16267,region_29,Bachelor's,M,29.0,R&D,sourcing,1,1.0,3,0,85,0
E7225,region_4,Bachelor's,M,46.0,Sales & Marketing,other,1,3.0,7,0,53,0
E39921,region_13,Bachelor's,M,33.0,Operations,sourcing,1,3.0,6,0,64,0
E26478,region_30,Master's & above,M,35.0,Procurement,other,1,3.0,5,0,68,0
E22332,region_10,Master's & above,F,36.0,Procurement,other,1,1.0,4,0,68,0
E77288,region_2,Bachelor's,F,41.0,Procurement,sourcing,1,3.0,11,0,74,0
E17209,region_15,Master's & above,M,28.0,Sales & Marketing,sourcing,1,5.0,6,0,47,0
E8042,region_25,Bachelor's,F,38.0,Operations,other,1,3.0,5,0,61,0
E869,region_2,Bachelor's,F,41.0,Technology,sourcing,1,2.0,11,0,82,0
E38469,region_7,Bachelor's,M,43.0,Technology,sourcing,2,3.0,6,0,81,0
E13543,region_21,Bachelor's,M,30.0,Analytics,other,1,5.0,8,0,82,0
E22303,region_2,Master's & above,F,34.0,Procurement,sourcing,1,5.0,7,0,73,1
E72799,region_16,Bachelor's,M,35.0,Sales & Marketing,other,1,4.0,2,1,46,0
E39558,region_22,Master's & above,M,30.0,Operations,sourcing,1,3.0,5,0,57,0
E31547,region_22,Bachelor's,F,32.0,Procurement,sourcing,1,3.0,3,0,67,0
E47083,region_27,Master's & above,F,34.0,Operations,other,2,4.0,9,0,62,0
E67775,region_22,Bachelor's,F,34.0,Operations,other,1,5.0,3,0,60,0
E46333,region_22,Bachelor's,M,28.0,Operations,other,1,3.0,1,0,61,0
E27147,region_14,Bachelor's,M,33.0,Analytics,sourcing,1,4.0,4,0,85,0
E57291,region_29,Bachelor's,M,28.0,Operations,other,1,3.0,5,0,57,0
E69125,region_27,Bachelor's,F,30.0,Technology,referred,1,5.0,2,0,79,0
E32857,region_7,Below Secondary,M,26.0,Analytics,other,2,2.0,1,1,85,0
E58124,region_7,Master's & above,M,42.0,Procurement,sourcing,1,3.0,13,0,72,0
E2654,region_26,Bachelor's,M,31.0,Operations,sourcing,1,2.0,6,0,64,0
E12947,region_4,Master's & above,F,36.0,Sales & Marketing,sourcing,1,3.0,8,0,49,0
E22417,region_22,Master's & above,F,31.0,Operations,sourcing,2,4.0,1,0,58,0
E35280,region_32,Bachelor's,M,34.0,Sales & Marketing,sourcing,1,3.0,2,0,50,0
E13392,region_7,Bachelor's,F,29.0,Analytics,sourcing,1,4.0,3,0,84,0
E56800,region_22,Bachelor's,F,33.0,Operations,other,1,3.0,9,0,59,0
E78277,region_22,Bachelor's,M,32.0,Operations,sourcing,2,4.0,4,0,54,0
E59185,region_2,Bachelor's,M,41.0,Sales & Marketing,other,1,5.0,3,0,49,0
E70204,region_22,Master's & above,M,46.0,Technology,sourcing,1,3.0,16,0,72,0
E75555,region_22,Bachelor's,M,33.0,Legal,other,1,5.0,10,0,60,0
E43826,region_4,Master's & above,M,44.0,Operations,sourcing,1,5.0,13,0,57,0
E75124,region_16,Bachelor's,M,34.0,Operations,sourcing,2,5.0,10,0,64,0
E65157,region_4,Bachelor's,F,34.0,Operations,other,1,3.0,5,0,56,0
E75976,region_28,Master's & above,M,35.0,Sales & Marketing,other,1,1.0,3,0,48,0
E45900,region_2,Bachelor's,M,30.0,Analytics,other,2,4.0,3,0,88,0
E33083,region_1,Bachelor's,M,28.0,Sales & Marketing,other,2,3.0,1,0,50,0
E52600,region_7,Master's & above,F,34.0,Procurement,sourcing,4,3.0,9,0,64,0
E59385,region_4,Bachelor's,M,38.0,Procurement,other,1,1.0,4,0,64,0
E51973,region_22,Bachelor's,M,27.0,Procurement,sourcing,2,5.0,1,0,70,0
E48429,region_27,Bachelor's,M,31.0,Sales & Marketing,sourcing,1,5.0,5,0,47,0
E48547,region_26,Master's & above,M,38.0,Operations,other,1,3.0,7,0,58,0
E77686,region_15,Bachelor's,M,45.0,Sales & Marketing,other,1,5.0,7,0,49,0
E67264,region_28,Master's & above,F,34.0,Sales & Marketing,other,2,1.0,7,0,53,0
E78120,region_22,Bachelor's,F,34.0,Operations,sourcing,1,4.0,9,0,58,0
E33705,region_24,Bachelor's,F,33.0,Operations,other,1,3.0,2,0,61,0
E43533,region_2,Bachelor's,F,40.0,Technology,other,1,4.0,1,0,76,0
E9300,region_15,Bachelor's,M,37.0,Technology,other,1,5.0,9,0,80,0
E37584,region_6,Bachelor's,F,25.0,HR,sourcing,1,4.0,3,0,47,0
E34694,region_2,Bachelor's,M,31.0,Technology,other,1,4.0,6,0,79,0
E35611,region_13,Master's & above,F,41.0,Operations,sourcing,2,3.0,2,0,59,0
E46294,region_11,Bachelor's,F,28.0,Sales & Marketing,other,1,4.0,5,0,43,0
E48344,region_27,Master's & above,M,40.0,Sales & Marketing,sourcing,1,1.0,5,0,50,0
E44851,region_23,Master's & above,M,32.0,Procurement,other,1,5.0,4,0,72,0
E47196,region_2,Master's & above,M,41.0,Analytics,sourcing,1,1.0,15,0,88,0
E8390,region_27,Master's & above,M,33.0,Sales & Marketing,other,1,2.0,7,0,45,0
E14380,region_29,Bachelor's,F,30.0,Analytics,sourcing,1,4.0,4,0,82,0
E40562,region_14,Master's & above,M,53.0,Technology,sourcing,1,4.0,10,0,80,0
E60670,region_3,Master's & above,F,41.0,Operations,sourcing,1,3.0,5,0,60,0
E65253,region_15,Bachelor's,F,41.0,Operations,other,2,3.0,3,0,60,0
E11079,region_15,Bachelor's,M,33.0,Technology,other,1,3.0,8,0,88,1
E37147,region_8,Bachelor's,F,32.0,Operations,other,1,1.0,7,0,61,0
E50611,region_2,Bachelor's,F,28.0,Operations,sourcing,2,5.0,2,0,62,0
E62600,region_12,Bachelor's,F,28.0,Technology,sourcing,2,2.0,1,0,79,0
E35946,region_2,Bachelor's,F,31.0,Sales & Marketing,sourcing,1,5.0,6,0,44,0
E16898,region_20,Master's & above,M,40.0,Operations,sourcing,1,3.0,12,0,58,0
E18226,region_26,Master's & above,M,42.0,Operations,sourcing,1,5.0,7,0,61,0
E35794,region_26,Master's & above,M,33.0,Analytics,sourcing,1,5.0,5,0,83,0
E49592,region_7,Bachelor's,M,29.0,Technology,sourcing,1,1.0,2,0,78,0
E72879,region_2,Bachelor's,M,33.0,Operations,referred,1,4.0,7,0,54,0
E57937,region_7,Bachelor's,M,30.0,Sales & Marketing,sourcing,2,3.0,6,0,52,0
E21173,region_33,Bachelor's,M,36.0,Technology,other,1,1.0,2,0,81,0
E72834,region_2,Bachelor's,M,32.0,Legal,sourcing,2,5.0,7,0,58,0
E35706,region_5,Master's & above,M,34.0,Sales & Marketing,other,1,5.0,5,0,47,0
E32014,region_2,Bachelor's,M,53.0,Sales & Marketing,sourcing,1,5.0,11,0,49,0
E7196,region_28,Master's & above,F,31.0,Operations,other,1,5.0,3,0,64,0
E6779,region_13,Master's & above,M,56.0,Sales & Marketing,other,1,4.0,6,0,47,0
E33159,region_2,Bachelor's,M,33.0,Sales & Marketing,other,1,3.0,2,1,62,1
E76333,region_1,Bachelor's,F,25.0,Technology,other,1,3.0,2,0,80,0
E62744,region_22,Master's & above,M,34.0,Sales & Marketing,other,1,3.0,6,0,93,1
E60672,region_3,Master's & above,M,33.0,Operations,other,1,3.0,7,0,56,0
E10099,region_27,Bachelor's,M,32.0,Sales & Marketing,sourcing,1,5.0,8,0,47,0
E60821,region_7,Below Secondary,M,25.0,Technology,other,1,3.0,1,0,80,0
E45208,region_22,Bachelor's,F,42.0,Operations,other,1,5.0,11,0,61,0
E40561,region_2,Master's & above,M,54.0,Technology,sourcing,1,5.0,20,0,97,1
E73671,region_7,Bachelor's,M,26.0,Operations,other,1,5.0,5,0,59,0
E16895,region_29,Master's & above,M,29.0,Sales & Marketing,other,1,3.0,1,0,49,0
E44464,region_28,Bachelor's,M,26.0,Sales & Marketing,sourcing,1,1.0,1,0,46,0
E5725,region_15,Bachelor's,M,43.0,Sales & Marketing,other,5,4.0,5,0,48,0
E21068,region_7,Bachelor's,F,32.0,R&D,sourcing,1,3.0,5,0,82,0
E18916,region_2,Bachelor's,M,26.0,Sales & Marketing,other,3,5.0,2,0,52,0
E32908,region_22,Bachelor's,M,29.0,Operations,other,1,4.0,3,0,60,0
E28449,region_4,Master's & above,F,48.0,Procurement,sourcing,1,5.0,19,0,71,0
E33846,region_2,Bachelor's,M,40.0,Technology,referred,2,3.0,5,0,82,0
E54378,region_14,Bachelor's,M,27.0,Sales & Marketing,sourcing,1,4.0,5,0,47,0
E3981,region_33,Bachelor's,M,30.0,Sales & Marketing,other,2,2.0,4,0,41,0
E41544,region_23,Bachelor's,M,39.0,Sales & Marketing,other,1,3.0,9,0,51,0
E34510,region_7,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,2.0,3,0,54,1
E71431,region_25,Bachelor's,M,27.0,Sales & Marketing,sourcing,1,5.0,1,0,49,0
E63090,region_22,Bachelor's,M,28.0,Legal,sourcing,1,4.0,2,0,58,0
E55544,region_13,Bachelor's,F,38.0,Operations,other,1,4.0,8,0,60,0
E13278,region_7,Bachelor's,F,28.0,Technology,other,2,5.0,1,0,80,0
E14544,region_7,Bachelor's,F,25.0,Procurement,sourcing,1,3.0,2,0,69,0
E47503,region_2,Bachelor's,F,36.0,Finance,sourcing,1,4.0,10,0,60,0
E19328,region_17,Bachelor's,M,41.0,Procurement,other,1,2.0,4,0,73,0
E44556,region_29,Bachelor's,M,27.0,R&D,other,1,5.0,3,0,83,1
E36462,region_20,Master's & above,M,37.0,HR,other,1,5.0,15,0,48,0
E55367,region_22,Master's & above,M,31.0,HR,other,1,3.0,5,0,56,0
E18465,region_15,Bachelor's,M,40.0,Sales & Marketing,sourcing,3,3.0,11,0,45,0
E73738,region_7,Master's & above,F,41.0,Operations,other,2,4.0,16,0,58,0
E22418,region_7,Bachelor's,F,35.0,Operations,other,2,4.0,6,0,61,0
E34847,region_27,Master's & above,M,28.0,Sales & Marketing,other,2,2.0,1,0,51,0
E164,region_15,Bachelor's,M,36.0,Technology,sourcing,1,4.0,9,0,82,0
E38428,region_5,Master's & above,F,32.0,Technology,other,1,5.0,5,0,95,1
E77477,region_22,Master's & above,M,43.0,Sales & Marketing,sourcing,5,1.0,6,0,54,0
E27496,region_7,Bachelor's,M,30.0,HR,other,1,3.0,7,0,50,0
E22762,region_7,Bachelor's,M,33.0,Sales & Marketing,other,2,1.0,6,0,47,0
E74421,region_21,Bachelor's,M,41.0,Analytics,other,1,3.0,6,0,82,0
E63771,region_7,Bachelor's,F,28.0,Technology,referred,1,5.0,7,1,94,1
E69808,region_2,Bachelor's,F,30.0,Sales & Marketing,sourcing,1,2.0,1,0,47,0
E34237,region_17,Master's & above,F,37.0,Procurement,sourcing,1,2.0,10,0,69,0
E45573,region_15,Master's & above,M,44.0,Sales & Marketing,other,1,3.0,4,0,52,0
E525,region_22,Bachelor's,M,30.0,Sales & Marketing,other,4,3.0,4,0,49,0
E70028,region_15,Bachelor's,M,39.0,Analytics,sourcing,3,3.0,6,0,84,0
E12433,region_13,Master's & above,F,37.0,Technology,sourcing,1,3.0,9,0,82,0
E44447,region_25,Master's & above,M,36.0,Sales & Marketing,other,1,4.0,4,0,49,0
E57038,region_22,Bachelor's,M,30.0,Operations,sourcing,1,3.0,5,0,59,0
E60079,region_21,Bachelor's,M,35.0,Sales & Marketing,sourcing,1,3.0,10,0,53,0
E5618,region_28,Bachelor's,M,29.0,Sales & Marketing,other,1,5.0,6,0,48,0
E11696,region_15,Master's & above,M,48.0,Operations,other,1,5.0,10,0,62,0
E63665,region_3,Bachelor's,M,27.0,Operations,other,1,4.0,2,0,63,0
E62382,region_20,Bachelor's,M,30.0,Analytics,other,1,3.0,2,0,84,0
E8883,region_26,Bachelor's,M,25.0,Technology,sourcing,1,5.0,3,0,79,0
E42483,region_26,Bachelor's,M,25.0,Finance,other,2,4.0,1,0,58,0
E46142,region_15,Bachelor's,M,30.0,R&D,other,1,4.0,1,0,86,0
E20799,region_22,Bachelor's,M,31.0,Analytics,other,1,1.0,4,0,83,0
E34373,region_25,Master's & above,M,36.0,Analytics,sourcing,1,3.0,5,0,84,0
E12341,region_15,Bachelor's,M,32.0,Operations,sourcing,1,1.0,5,0,62,0
E58049,region_7,Master's & above,F,32.0,Technology,other,1,4.0,5,0,81,0
E25182,region_23,Bachelor's,F,28.0,Technology,sourcing,2,2.0,2,0,78,0
E68145,region_24,Bachelor's,M,24.0,Sales & Marketing,sourcing,1,5.0,2,0,42,0
E60637,region_2,Bachelor's,M,48.0,Operations,sourcing,1,3.0,23,0,58,0
E5837,region_13,Bachelor's,M,53.0,Operations,sourcing,1,4.0,10,0,58,0
E10070,region_32,Bachelor's,M,30.0,Technology,sourcing,1,3.0,1,0,83,0
E52103,region_16,Bachelor's,M,45.0,Sales & Marketing,other,1,3.0,9,0,49,0
E28203,region_3,Master's & above,M,34.0,Operations,other,1,3.0,2,0,55,0
E49334,region_22,Bachelor's,M,28.0,Sales & Marketing,other,1,5.0,4,0,49,1
E30135,region_2,Master's & above,M,33.0,Operations,sourcing,1,4.0,5,0,57,0
E70701,region_7,Master's & above,F,37.0,Procurement,other,3,3.0,7,0,74,0
E45005,region_26,Bachelor's,M,40.0,Technology,referred,1,4.0,5,0,81,0
E57900,region_26,Bachelor's,F,30.0,Procurement,other,1,3.0,6,0,70,0
E68497,region_2,Master's & above,M,27.0,Technology,sourcing,1,3.0,5,0,79,0
E75528,region_2,Bachelor's,F,52.0,HR,sourcing,1,4.0,9,0,50,0
E55045,region_7,Bachelor's,M,34.0,Analytics,other,2,4.0,4,0,88,0
E1632,region_22,Master's & above,M,38.0,Operations,sourcing,1,4.0,10,0,57,0
E67583,region_2,Bachelor's,M,26.0,HR,referred,1,5.0,2,0,50,0
E29401,region_23,Bachelor's,F,35.0,Operations,other,1,5.0,6,0,55,0
E49182,region_7,Master's & above,M,46.0,Sales & Marketing,other,1,3.0,17,0,53,0
E55215,region_7,Bachelor's,M,25.0,HR,other,1,4.0,1,0,49,0
E57523,region_25,Bachelor's,M,27.0,Analytics,other,1,5.0,3,0,83,0
E30631,region_33,Bachelor's,M,39.0,Technology,sourcing,1,3.0,4,0,81,0
E30598,region_5,Bachelor's,F,28.0,Technology,sourcing,1,5.0,1,0,81,0
E21837,region_4,Master's & above,M,40.0,Procurement,sourcing,1,3.0,6,0,69,0
E21723,region_26,Bachelor's,M,37.0,Sales & Marketing,other,1,1.0,6,0,42,0
E73818,region_7,Bachelor's,M,25.0,Sales & Marketing,other,1,4.0,1,0,57,1
E27670,region_31,Master's & above,M,34.0,Technology,sourcing,1,5.0,2,0,79,0
E28898,region_6,Bachelor's,F,37.0,Sales & Marketing,other,1,1.0,2,0,49,0
E66942,region_15,Bachelor's,F,44.0,Procurement,other,1,1.0,7,0,70,0
E30078,region_2,Bachelor's,M,40.0,Analytics,sourcing,1,4.0,6,0,84,0
E74931,region_1,Bachelor's,M,27.0,Technology,sourcing,1,3.0,2,0,80,0
E33012,region_22,Bachelor's,F,25.0,Procurement,sourcing,1,3.0,2,0,74,0
E31328,region_2,Master's & above,M,42.0,Analytics,sourcing,1,3.0,11,0,86,0
E55423,region_22,Bachelor's,M,37.0,Legal,other,1,4.0,7,0,61,0
E75524,region_10,Master's & above,M,30.0,Operations,other,1,3.0,5,0,54,0
E7084,region_2,Bachelor's,F,26.0,HR,other,1,4.0,2,0,48,0
E59885,region_22,Bachelor's,M,26.0,Analytics,sourcing,1,1.0,1,0,84,0
E61205,region_21,Bachelor's,M,30.0,Procurement,sourcing,1,5.0,5,0,71,0
E65277,region_32,Bachelor's,F,29.0,Sales & Marketing,sourcing,1,4.0,6,0,47,0
E44080,region_7,Bachelor's,M,31.0,Sales & Marketing,other,1,3.0,4,0,51,1
E35344,region_1,Bachelor's,F,27.0,Sales & Marketing,other,1,1.0,4,0,50,0
E63015,region_16,Bachelor's,M,32.0,R&D,other,1,5.0,6,0,80,0
E67481,region_16,Bachelor's,F,40.0,Procurement,sourcing,1,4.0,5,0,69,0
E62995,region_22,Bachelor's,F,29.0,Technology,other,1,5.0,4,1,78,1
E67419,region_2,Bachelor's,F,41.0,Operations,other,1,4.0,6,0,62,0
E34245,region_1,Master's & above,M,31.0,Analytics,sourcing,1,1.0,10,0,83,0
E31576,region_2,Bachelor's,M,54.0,Sales & Marketing,other,2,3.0,17,0,51,0
E37026,region_32,Bachelor's,M,35.0,Operations,other,1,3.0,10,0,60,0
E56291,region_4,Master's & above,F,36.0,Operations,other,1,3.0,7,0,58,0
E43220,region_25,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,5.0,1,0,46,0
E8129,region_10,Master's & above,M,33.0,Analytics,sourcing,1,3.0,6,0,86,0
E13485,region_4,Bachelor's,M,32.0,Operations,other,1,4.0,6,0,61,0
E23020,region_14,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,4.0,7,0,52,0
E32847,region_29,Bachelor's,M,29.0,Analytics,sourcing,1,4.0,4,0,85,0
E47226,region_2,Bachelor's,F,53.0,Operations,sourcing,1,3.0,25,0,59,0
E40548,region_13,Bachelor's,F,34.0,Operations,sourcing,1,1.0,5,0,55,0
E11478,region_13,Bachelor's,M,25.0,Technology,other,1,2.0,2,0,79,0
E23553,region_15,Bachelor's,M,38.0,Sales & Marketing,other,2,3.0,10,0,47,0
E1655,region_22,Bachelor's,M,30.0,Operations,other,2,3.0,5,0,59,0
E60832,region_24,Master's & above,M,39.0,Sales & Marketing,sourcing,1,4.0,7,0,49,0
E14251,region_2,Bachelor's,M,57.0,Operations,sourcing,1,4.0,18,0,58,0
E51353,region_7,Master's & above,M,45.0,Analytics,sourcing,1,3.0,3,0,90,0
E56382,region_7,Bachelor's,M,47.0,Technology,sourcing,1,3.0,13,0,77,0
E38168,region_2,Bachelor's,M,28.0,Finance,other,1,5.0,1,0,61,0
E54381,region_29,Bachelor's,M,30.0,Finance,sourcing,2,3.0,3,0,54,0
