employee_id,region,education,gender,age
E31810,region_19,Bachelor's,f,37
E24350,region_22,Bachelor's,m,28
E35638,region_13,Bachelor's,f,35
E61647,region_27,Bachelor's,m,34
E20410,region_13,Bachelor's,m,40
E38848,region_30,Bachelor's,m,33
E70399,region_22,Master's & above,m,41
E33178,region_26,Bachelor's,m,33
E17743,region_7,Master's & above,m,33
E73523,region_7,Bachelor's,f,45
E335,region_22,,m,27
E9804,region_26,Bachelor's,f,35
E47350,region_22,Master's & above,m,35
E23535,region_7,Master's & above,f,35
E24704,region_22,Master's & above,m,39
E16668,region_7,Master's & above,f,39
E114,region_30,Bachelor's,f,31
E16166,region_2,Master's & above,m,57
E46209,region_32,Bachelor's,m,31
E61574,region_15,Bachelor's,f,31
E25315,region_15,Bachelor's,m,37
E31707,region_22,Bachelor's,m,56
E43153,region_2,Master's & above,m,50
E61245,region_5,Bachelor's,f,32
E10972,region_2,Bachelor's,m,38
E35039,region_11,Bachelor's,m,32
E52123,region_22,Bachelor's,m,40
E21911,region_2,Bachelor's,f,45
E8147,region_2,Master's & above,f,37
E32329,region_15,Bachelor's,m,25
E26318,region_19,Bachelor's,m,33
E67958,region_23,Bachelor's,m,30
E76487,region_13,Master's & above,m,40
E67204,region_28,Bachelor's,m,41
E77998,region_15,Bachelor's,f,39
E6796,region_11,Master's & above,m,34
E44052,region_10,Master's & above,f,33
E62888,region_11,Master's & above,m,42
E5765,region_31,Master's & above,m,55
E73167,region_7,Bachelor's,f,26
E73017,region_23,Master's & above,m,40
E17719,region_2,Bachelor's,f,35
E76822,region_23,Master's & above,m,32
E1303,region_7,Bachelor's,m,32
E51499,region_7,Bachelor's,f,29
E46115,region_17,Bachelor's,m,36
E58036,region_2,Master's & above,m,49
E22919,region_2,Master's & above,m,41
E20773,region_22,Bachelor's,f,41
E5790,region_27,Bachelor's,m,33
E52798,region_2,Master's & above,f,35
E5117,region_13,Bachelor's,f,27
E9937,region_11,Bachelor's,m,34
E15876,region_27,Bachelor's,m,27
E33964,region_27,Bachelor's,m,24
E4254,region_2,Bachelor's,f,53
E50532,region_21,Bachelor's,m,29
E18863,region_22,Bachelor's,f,29
E51559,region_2,Bachelor's,m,34
E53937,region_7,Bachelor's,m,32
E27297,region_2,Bachelor's,m,40
E32003,region_2,Bachelor's,m,36
E28094,region_13,Bachelor's,m,39
E55918,region_8,Master's & above,m,31
E5482,region_22,Master's & above,f,35
E7736,region_6,Bachelor's,f,26
E19869,region_2,Master's & above,m,41
E47733,region_22,Bachelor's,m,32
E43932,region_2,Bachelor's,f,27
E56413,region_16,Master's & above,f,41
E40391,region_23,Bachelor's,m,38
E53525,region_2,Bachelor's,m,28
E8751,region_26,Bachelor's,m,31
E54563,region_15,Bachelor's,m,31
E15131,region_2,Bachelor's,f,51
E55781,region_22,Bachelor's,m,34
E69319,region_22,Bachelor's,m,40
E56273,region_2,Master's & above,m,49
E19733,region_2,Bachelor's,m,45
E47315,region_19,Bachelor's,m,33
E18241,region_13,Master's & above,m,38
E63149,region_13,Master's & above,f,38
E40667,region_2,Master's & above,m,46
E20502,region_2,Bachelor's,m,30
E2831,region_29,Bachelor's,m,30
E47959,region_22,Master's & above,m,36
E46087,region_32,Bachelor's,m,35
E418,region_2,Bachelor's,m,34
E35380,region_26,Bachelor's,m,26
E69238,region_22,Bachelor's,m,28
E5543,region_22,Bachelor's,m,28
E13847,region_2,Bachelor's,m,34
E43810,region_2,Bachelor's,m,59
E72411,region_2,Master's & above,m,50
E7305,region_7,Bachelor's,f,29
E40036,region_30,Bachelor's,m,30
E7194,region_2,Bachelor's,m,39
E68707,region_32,,m,23
E77458,region_16,Bachelor's,f,32
E12462,region_2,Bachelor's,f,34
E1525,region_11,Bachelor's,m,30
E43066,region_7,Master's & above,m,48
E5699,region_17,Bachelor's,f,48
E61960,region_22,Bachelor's,f,27
E17598,region_27,Bachelor's,m,29
E70174,region_19,Bachelor's,m,29
E13044,region_22,Bachelor's,m,30
E55252,region_6,Bachelor's,m,35
E52328,region_15,,f,37
E45651,region_30,Bachelor's,m,28
E17264,region_8,Master's & above,f,37
E43571,region_2,Bachelor's,m,49
E67012,region_7,Bachelor's,m,26
E31246,region_8,Master's & above,f,44
E32437,region_2,Bachelor's,m,45
E60732,region_22,Bachelor's,m,32
E69013,region_2,Bachelor's,f,42
E41738,region_16,Below Secondary,m,24
E28788,region_3,Bachelor's,m,34
E30718,region_28,Bachelor's,m,31
E57481,region_1,Bachelor's,f,25
E64603,region_16,Bachelor's,f,36
E39961,region_30,Bachelor's,m,33
E5800,region_16,Below Secondary,m,22
E68042,region_13,Bachelor's,m,31
E43307,region_22,Bachelor's,m,29
E982,region_26,Bachelor's,m,28
E24899,region_2,Bachelor's,m,37
E9027,region_2,Bachelor's,f,43
E46999,region_31,Bachelor's,m,46
E5404,region_2,Master's & above,m,34
E38131,region_13,Master's & above,m,30
E24934,region_7,Master's & above,m,39
E11619,region_20,Bachelor's,m,32
E5128,region_2,,m,48
E14046,region_2,Below Secondary,f,22
E33956,region_2,Bachelor's,f,30
E55494,region_2,Bachelor's,m,51
E43856,region_27,Bachelor's,m,27
E12298,region_32,Master's & above,f,41
E76055,region_34,Bachelor's,m,28
E6475,region_22,Bachelor's,f,27
E3558,region_2,Master's & above,m,43
E77183,region_15,Bachelor's,m,30
E16233,region_14,Bachelor's,m,27
E48697,region_13,Master's & above,m,30
E45590,region_2,Master's & above,m,60
E59869,region_22,Bachelor's,m,33
E58930,region_22,Bachelor's,m,46
E7251,region_7,Master's & above,m,33
E16419,region_23,Bachelor's,m,30
E63527,region_2,Master's & above,m,39
E43086,region_2,Master's & above,m,46
E20874,region_2,Bachelor's,f,38
E76104,region_31,Bachelor's,f,31
E6895,region_4,Bachelor's,m,30
E42622,region_20,Bachelor's,m,30
E54985,region_22,Master's & above,m,34
E43707,region_2,Master's & above,f,58
E22292,region_11,Master's & above,f,34
E56813,region_13,Bachelor's,m,28
E27344,region_26,Master's & above,f,36
E40152,region_1,Master's & above,m,40
E14051,region_22,Bachelor's,m,30
E46313,region_17,Bachelor's,f,39
E66197,region_22,Bachelor's,f,28
E34925,region_2,Bachelor's,m,39
E65096,region_23,Bachelor's,f,33
E68068,region_7,Bachelor's,m,34
E74258,region_13,Bachelor's,f,30
E71975,region_2,Master's & above,m,38
E63882,region_32,Master's & above,f,37
E69146,region_22,Master's & above,m,34
E34084,region_31,Bachelor's,m,36
E77789,region_2,Bachelor's,f,30
E56376,region_30,Bachelor's,m,25
E1859,region_13,Master's & above,m,50
E20577,region_2,Below Secondary,f,25
E37370,region_3,Bachelor's,m,27
E38060,region_29,Master's & above,m,31
E57169,region_28,Bachelor's,m,27
E51480,region_7,Bachelor's,m,33
E45734,region_16,Master's & above,m,40
E66094,region_16,Bachelor's,m,28
E28116,region_2,Bachelor's,f,28
E59582,region_2,Bachelor's,m,36
E41666,region_13,Master's & above,f,44
E38654,region_22,Master's & above,m,58
E71514,region_22,Bachelor's,m,26
E74726,region_22,Bachelor's,f,26
E9660,region_15,Bachelor's,f,35
E5680,region_19,Bachelor's,m,37
E29619,region_22,Bachelor's,f,34
E39502,region_31,Master's & above,m,43
E47163,region_2,Bachelor's,m,24
E22334,region_31,Bachelor's,m,28
E45812,region_15,Bachelor's,m,43
E5539,region_2,Bachelor's,m,57
E74579,region_2,Below Secondary,m,26
E15948,region_11,Master's & above,m,29
E32792,region_5,Bachelor's,f,32
E39091,region_22,Master's & above,f,38
E3675,region_8,Master's & above,m,33
E14248,region_2,Master's & above,m,57
E9288,region_7,Bachelor's,f,32
E36314,region_31,Bachelor's,m,37
E58120,region_22,Bachelor's,m,32
E41522,region_22,,m,43
E63666,region_11,Bachelor's,m,28
E62675,region_2,Bachelor's,m,40
E21865,region_2,Master's & above,f,38
E34619,region_13,Bachelor's,m,28
E48769,region_13,Master's & above,f,30
E75755,region_6,Bachelor's,f,30
E74287,region_27,Bachelor's,f,28
E43548,region_15,Bachelor's,m,33
E30806,region_2,Bachelor's,m,29
E54138,region_13,Bachelor's,m,34
E9530,region_26,Bachelor's,f,29
E24425,region_2,Bachelor's,f,27
E39559,region_16,Bachelor's,m,34
E58541,region_2,Bachelor's,m,30
E23927,region_15,Master's & above,f,37
E39984,region_24,Bachelor's,m,27
E31307,region_15,Bachelor's,m,44
E55880,region_2,Below Secondary,m,21
E24210,region_15,Bachelor's,m,38
E67983,region_13,Master's & above,m,34
E64052,region_12,Bachelor's,m,28
E60511,region_22,,m,23
E32817,region_22,Bachelor's,m,26
E33869,region_26,Bachelor's,m,27
E57073,region_8,Master's & above,f,35
E17971,region_23,Bachelor's,m,29
E3274,region_22,Bachelor's,m,24
E55904,region_2,Bachelor's,m,50
E25153,region_7,Master's & above,m,34
E20554,region_16,Bachelor's,m,56
E2738,region_2,Master's & above,f,42
E61856,region_16,Master's & above,f,40
E52487,region_28,Master's & above,f,37
E21282,region_20,Bachelor's,f,28
E3550,region_2,Bachelor's,m,37
E50352,region_7,Bachelor's,f,30
E52315,region_15,Bachelor's,m,44
E59463,region_26,Bachelor's,m,38
E41054,region_22,Master's & above,f,29
E63709,region_31,Bachelor's,m,30
E19404,region_2,,m,23
E40400,region_2,Bachelor's,m,37
E14412,region_13,Bachelor's,m,27
E33422,region_7,Master's & above,f,48
E34214,region_2,Bachelor's,m,47
E51326,region_2,Master's & above,m,57
E24035,region_2,Bachelor's,m,35
E39218,region_2,Bachelor's,m,34
E63397,region_28,Master's & above,f,37
E10135,region_28,Bachelor's,m,34
E44106,region_16,Bachelor's,f,31
E25789,region_29,Bachelor's,m,26
E25519,region_7,Bachelor's,f,28
E28446,region_7,Bachelor's,f,37
E32237,region_22,Bachelor's,m,36
E5438,region_33,Bachelor's,f,30
E3842,region_2,Bachelor's,f,46
E6581,region_26,Bachelor's,f,30
E12832,region_15,Bachelor's,m,40
E5971,region_7,Bachelor's,m,39
E21049,region_2,Master's & above,f,59
E70227,region_2,Bachelor's,m,51
E24828,region_14,Bachelor's,m,41
E3613,region_7,Bachelor's,m,24
E14242,region_16,Bachelor's,m,37
E45082,region_27,Bachelor's,m,29
E31608,region_28,,m,33
E45234,region_7,Bachelor's,m,39
E16764,region_26,Bachelor's,m,25
E27647,region_2,Master's & above,m,35
E45153,region_11,Bachelor's,m,31
E25540,region_15,Bachelor's,m,34
E2888,region_20,Master's & above,m,31
E11427,region_7,Master's & above,m,53
E20796,region_25,Bachelor's,f,30
E44507,region_13,Master's & above,f,41
E2853,region_13,Bachelor's,m,38
E15506,region_16,Bachelor's,f,28
E47827,region_14,Bachelor's,m,28
E15507,region_12,Bachelor's,f,31
E76501,region_22,Master's & above,m,38
E46203,region_23,Master's & above,m,37
E6804,region_7,Master's & above,f,32
E47054,region_27,,m,30
E5709,region_2,Bachelor's,m,26
E58648,region_27,Bachelor's,m,38
E13194,region_2,Bachelor's,f,33
E2409,region_2,Master's & above,m,36
E19514,region_15,Bachelor's,m,30
E44076,region_2,Master's & above,m,33
E5148,region_5,Bachelor's,f,34
E1712,region_13,Master's & above,f,33
E75168,region_22,Bachelor's,f,24
E73064,region_25,Bachelor's,m,29
E73308,region_2,Master's & above,m,55
E49443,region_27,Master's & above,m,34
E15181,region_32,Bachelor's,f,36
E55699,region_28,Bachelor's,m,34
E18393,region_2,Bachelor's,m,30
E22391,region_24,Bachelor's,f,24
E15125,region_2,Master's & above,m,50
E38720,region_22,Bachelor's,m,32
E71541,region_23,Bachelor's,m,35
E72003,region_2,Bachelor's,m,33
E27458,region_13,Bachelor's,m,53
E56886,region_2,Below Secondary,m,23
E30053,region_2,Master's & above,f,56
E38872,region_31,Bachelor's,f,30
E22215,region_2,,m,25
E12576,region_22,Bachelor's,f,37
E14003,region_2,Master's & above,f,35
E33706,region_16,Below Secondary,f,23
E1918,region_7,Master's & above,m,41
E1170,region_17,Bachelor's,m,27
E51926,region_26,Master's & above,f,60
E45516,region_22,Bachelor's,f,30
E64114,region_9,Master's & above,m,29
E936,region_24,Master's & above,m,39
E47254,region_2,Bachelor's,f,32
E40178,region_20,Bachelor's,f,28
E47902,region_20,Master's & above,m,36
E34639,region_10,Bachelor's,m,35
E37583,region_26,,m,30
E12722,region_7,Master's & above,m,40
E37168,region_2,Bachelor's,m,35
E25566,region_13,Bachelor's,f,36
E31666,region_2,Master's & above,f,39
E38587,region_31,Bachelor's,m,32
E64831,region_2,Master's & above,m,53
E23818,region_22,Master's & above,m,60
E59549,region_25,Master's & above,m,40
E41842,region_2,Master's & above,m,49
E11579,region_7,Master's & above,f,42
E49701,region_22,Bachelor's,m,30
E28567,region_2,Below Secondary,f,24
E43502,region_8,Bachelor's,m,26
E61410,region_7,,m,28
E37137,region_2,Master's & above,f,42
E46647,region_2,Bachelor's,m,43
E56697,region_20,Bachelor's,m,29
E62152,region_27,Bachelor's,m,42
E1851,region_1,Master's & above,m,36
E20991,region_15,Bachelor's,f,35
E58554,region_22,Bachelor's,m,30
E21794,region_28,Master's & above,m,32
E70406,region_22,Bachelor's,f,33
E11976,region_30,Bachelor's,m,33
E36862,region_4,Bachelor's,m,32
E69614,region_7,Bachelor's,m,33
E4900,region_7,Master's & above,m,53
E54313,region_15,Bachelor's,f,37
E22920,region_16,Master's & above,m,53
E17067,region_2,Master's & above,m,35
E50052,region_2,Master's & above,m,41
E46943,region_29,Bachelor's,m,32
E43648,region_13,Bachelor's,m,42
E21136,region_2,Bachelor's,m,37
E55825,region_1,Master's & above,m,39
E52430,region_13,Bachelor's,m,34
E50497,region_11,Bachelor's,m,33
E57947,region_23,Master's & above,m,34
E65676,region_15,Bachelor's,m,28
E3497,region_26,Bachelor's,m,35
E17881,region_12,Bachelor's,m,39
E20899,region_2,Bachelor's,f,26
E15075,region_4,Master's & above,m,34
E10001,region_28,Master's & above,f,36
E44879,region_19,Bachelor's,f,30
E20020,region_26,Bachelor's,f,35
E3175,region_7,Master's & above,m,33
E59666,region_16,Bachelor's,m,38
E73057,region_22,Master's & above,m,50
E68528,region_27,Bachelor's,m,35
E33136,region_26,Bachelor's,m,27
E38104,region_32,Bachelor's,f,26
E44935,region_2,Bachelor's,m,50
E1731,region_8,Bachelor's,f,27
E62630,region_7,Bachelor's,m,33
E48679,region_22,,m,21
E37799,region_15,,m,35
E8828,region_7,Bachelor's,m,32
E32983,region_19,Master's & above,m,37
E26726,region_2,Master's & above,f,52
E44236,region_26,Master's & above,f,41
E6135,region_2,Bachelor's,f,43
E35828,region_27,Bachelor's,f,36
E14188,region_13,Master's & above,f,33
E3618,region_14,Bachelor's,f,35
E60998,region_24,Master's & above,m,32
E25419,region_2,Bachelor's,m,25
E16451,region_2,Master's & above,m,38
E23686,region_29,Bachelor's,m,29
E66272,region_26,Master's & above,m,45
E14889,region_2,Bachelor's,m,42
E26249,region_6,Bachelor's,f,29
E18443,region_2,Master's & above,m,37
E8246,region_16,Bachelor's,m,32
E75732,region_31,Bachelor's,f,30
E41958,region_19,Bachelor's,m,33
E29345,region_28,Bachelor's,m,31
E35962,region_10,Bachelor's,m,29
E19882,region_5,Bachelor's,f,37
E41005,region_26,Bachelor's,f,29
E38241,region_20,Master's & above,m,43
E60638,region_13,Bachelor's,m,40
E4822,region_2,Master's & above,f,33
E6772,region_21,Master's & above,f,34
E17310,region_2,Bachelor's,m,27
E63526,region_16,Master's & above,f,34
E63105,region_7,Bachelor's,m,26
E53040,region_2,Below Secondary,m,24
E41739,region_17,Bachelor's,m,42
E50415,region_7,Bachelor's,m,26
E6523,region_22,Bachelor's,m,27
E46944,region_13,Bachelor's,m,36
E69480,region_2,Bachelor's,m,60
E59932,region_29,Bachelor's,f,31
E70075,region_15,Bachelor's,m,41
E34217,region_29,Bachelor's,m,26
E44808,region_4,Master's & above,m,36
E15326,region_29,Bachelor's,m,30
E57741,region_7,Bachelor's,m,36
E4411,region_11,Master's & above,f,40
E70686,region_26,Bachelor's,f,27
E44638,region_4,Bachelor's,m,30
E11207,region_22,Bachelor's,m,25
E963,region_2,Master's & above,m,32
E12834,region_2,Master's & above,f,32
E1557,region_25,Below Secondary,m,25
E17353,region_2,Bachelor's,m,27
E69723,region_7,Bachelor's,f,30
E77782,region_12,Bachelor's,m,27
E53535,region_4,Bachelor's,m,32
E18922,region_2,Master's & above,f,41
E5019,region_14,Bachelor's,f,33
E7729,region_26,Bachelor's,m,29
E56737,region_31,Bachelor's,f,38
E55553,region_11,Master's & above,f,37
E344,region_2,Bachelor's,m,46
E23799,region_15,Bachelor's,f,39
E70489,region_27,Master's & above,m,41
E42988,region_26,Bachelor's,m,34
E71480,region_2,Bachelor's,f,30
E17272,region_22,Bachelor's,m,30
E6146,region_11,Bachelor's,m,30
E27989,region_34,Bachelor's,m,32
E10174,region_13,Master's & above,m,44
E67243,region_11,Bachelor's,m,32
E22629,region_2,Master's & above,f,44
E53915,region_2,Bachelor's,m,31
E466,region_22,Bachelor's,f,23
E77375,region_14,Bachelor's,m,34
E16227,region_2,Master's & above,f,34
E37659,region_2,Below Secondary,m,23
E4972,region_2,Master's & above,m,58
E60631,region_14,,m,23
E52950,region_2,Master's & above,m,44
E44842,region_23,Master's & above,f,32
E8558,region_27,Master's & above,m,37
E39453,region_4,Master's & above,f,37
E74340,region_27,Bachelor's,f,33
E21567,region_2,Below Secondary,m,22
E76137,region_22,Bachelor's,m,24
E50245,region_15,Bachelor's,m,40
E21384,region_15,Bachelor's,f,28
E26025,region_11,Bachelor's,m,28
E14821,region_2,,f,35
E52697,region_11,Bachelor's,f,29
E46259,region_2,Master's & above,f,37
E49659,region_2,,m,33
E12907,region_18,Bachelor's,m,28
E43676,region_2,Bachelor's,m,29
E29395,region_22,Master's & above,m,35
E19266,region_11,Bachelor's,m,44
E71181,region_19,Bachelor's,m,33
E45529,region_6,Bachelor's,m,49
E30708,region_28,Bachelor's,m,39
E53058,region_31,,m,27
E11628,region_15,Bachelor's,m,44
E20167,region_23,Master's & above,m,37
E60486,region_2,Bachelor's,m,38
E75610,region_32,Bachelor's,m,29
E55844,region_2,Bachelor's,m,42
E17759,region_10,Master's & above,f,33
E59676,region_2,,m,24
E67187,region_28,Bachelor's,m,28
E49943,region_15,Master's & above,m,43
E10734,region_22,Bachelor's,m,55
E66113,region_2,Master's & above,f,46
E37115,region_2,Master's & above,m,33
E5913,region_7,Bachelor's,m,31
E29527,region_11,Bachelor's,m,31
E33450,region_4,Master's & above,m,50
E31255,region_2,Bachelor's,m,26
E75306,region_6,Bachelor's,f,30
E68456,region_29,Bachelor's,m,25
E70364,region_22,Bachelor's,m,27
E37174,region_22,Master's & above,m,44
E60952,region_2,Bachelor's,m,29
E53833,region_7,Master's & above,f,39
E44449,region_27,Bachelor's,f,40
E23120,region_4,Master's & above,m,34
E70838,region_2,Bachelor's,m,43
E37788,region_22,Bachelor's,f,34
E30633,region_7,Bachelor's,f,27
E51253,region_22,Bachelor's,m,28
E10647,region_16,Bachelor's,f,28
E26098,region_7,Bachelor's,m,32
E22065,region_19,Bachelor's,m,39
E70912,region_2,Bachelor's,m,49
E22387,region_19,Bachelor's,m,40
E11385,region_2,Master's & above,m,36
E38012,region_24,Master's & above,f,36
E22746,region_2,Bachelor's,f,40
E20970,region_23,Bachelor's,f,31
E14342,region_4,Bachelor's,m,51
E39523,region_22,Bachelor's,m,29
E54351,region_11,Bachelor's,f,25
E26778,region_4,Master's & above,m,41
E2201,region_2,Bachelor's,m,28
E44614,region_22,,m,28
E52957,region_22,Master's & above,m,37
E72548,region_21,Bachelor's,m,27
E16134,region_2,Bachelor's,f,31
E69901,region_2,Bachelor's,f,33
E47238,region_22,Bachelor's,m,27
E2949,region_31,Master's & above,m,33
E37867,region_11,Bachelor's,m,27
E40305,region_11,Bachelor's,m,25
E51772,region_17,Bachelor's,m,26
E56281,region_34,Bachelor's,m,28
E2570,region_29,Bachelor's,m,30
E39661,region_16,Master's & above,m,53
E64312,region_15,Master's & above,f,38
E22800,region_22,Below Secondary,m,23
E50607,region_4,Bachelor's,m,26
E5173,region_2,Bachelor's,f,58
E21812,region_31,Bachelor's,m,38
E1850,region_15,Bachelor's,m,33
E22695,region_29,Bachelor's,m,26
E11624,region_22,Master's & above,f,30
E35768,region_26,Bachelor's,m,35
E33000,region_2,Bachelor's,f,34
E45731,region_24,Bachelor's,m,30
E76415,region_22,Bachelor's,m,28
E10013,region_22,Bachelor's,m,31
E14690,region_2,Master's & above,m,30
E37263,region_12,Bachelor's,m,28
E10227,region_22,Bachelor's,m,36
E40035,region_2,Bachelor's,m,37
E50307,region_7,Bachelor's,f,29
E33070,region_27,Master's & above,m,33
E66468,region_2,Master's & above,m,36
E24716,region_7,Below Secondary,f,26
E19497,region_27,Bachelor's,m,32
E66816,region_2,Bachelor's,f,29
E38856,region_19,Bachelor's,m,28
E50104,region_13,Bachelor's,f,36
E31682,region_22,Bachelor's,m,34
E53933,region_2,Bachelor's,m,29
E48380,region_16,,m,24
E29870,region_7,Master's & above,f,43
E9466,region_2,Bachelor's,f,42
E16997,region_19,Bachelor's,f,35
E45756,region_19,Bachelor's,m,41
E58207,region_16,Bachelor's,m,41
E14990,region_20,Bachelor's,m,32
E37301,region_20,Master's & above,m,40
E14369,region_7,Master's & above,m,32
E25430,region_20,Master's & above,m,42
E11054,region_22,Master's & above,m,42
E8833,region_6,Bachelor's,m,31
E41533,region_24,Bachelor's,m,28
E71818,region_16,Bachelor's,m,27
E24532,region_7,Bachelor's,m,29
E33663,region_15,Bachelor's,m,37
E59027,region_13,Master's & above,m,32
E18471,region_22,Bachelor's,m,31
E72014,region_29,Bachelor's,m,28
E67237,region_2,Master's & above,f,44
E66040,region_4,Master's & above,m,39
E57090,region_8,Bachelor's,m,31
E28992,region_3,Master's & above,m,41
E65423,region_11,Bachelor's,m,34
E47611,region_31,Bachelor's,m,40
E75640,region_32,Bachelor's,m,30
E73879,region_23,Master's & above,f,34
E7723,region_33,Bachelor's,m,30
E53438,region_16,Bachelor's,m,29
E44928,region_2,Master's & above,m,41
E35598,region_7,Master's & above,m,36
E14437,region_2,Bachelor's,m,33
E57241,region_34,Bachelor's,m,31
E17147,region_22,Bachelor's,f,27
E2848,region_7,Master's & above,f,37
E43222,region_23,Bachelor's,m,31
E31807,region_22,Bachelor's,f,31
E62013,region_27,Bachelor's,m,35
E47725,region_1,Bachelor's,m,31
E72608,region_2,Below Secondary,f,26
E36371,region_28,Master's & above,m,34
E34082,region_28,,m,36
E43667,region_26,Bachelor's,m,30
E48885,region_2,Bachelor's,m,32
E11681,region_20,Bachelor's,m,30
E73277,region_13,Bachelor's,m,32
E26682,region_20,Bachelor's,m,31
E76382,region_6,Bachelor's,m,25
E70219,region_2,,m,39
E71729,region_30,Bachelor's,f,31
E77345,region_26,Bachelor's,m,39
E54358,region_12,Bachelor's,m,32
E75873,region_2,Bachelor's,m,30
E74607,region_12,Bachelor's,m,30
E42105,region_16,Bachelor's,m,30
E70707,region_9,Master's & above,m,30
E56578,region_9,Bachelor's,m,29
E3996,region_4,Master's & above,m,46
E72750,region_24,Bachelor's,f,28
E69950,region_2,Bachelor's,m,33
E39755,region_2,Bachelor's,m,27
E50676,region_2,Master's & above,m,52
E61010,region_2,,m,32
E12047,region_2,Bachelor's,m,25
E7657,region_7,Bachelor's,m,28
E17461,region_22,Bachelor's,m,25
E72943,region_31,Master's & above,f,34
E44171,region_26,,m,29
E7380,region_30,Bachelor's,m,30
E62210,region_28,Master's & above,m,40
E67244,region_7,Bachelor's,m,27
E30363,region_13,Bachelor's,m,33
E76695,region_22,Bachelor's,m,29
E75834,region_2,,m,23
E9336,region_19,Bachelor's,m,31
E37467,region_26,Bachelor's,f,35
E17046,region_30,Bachelor's,m,33
E46719,region_28,Bachelor's,m,30
E8142,region_32,,m,29
E67381,region_7,Bachelor's,f,32
E11091,region_26,Master's & above,m,38
E34080,region_28,Master's & above,m,34
E36109,region_7,Bachelor's,m,40
E55257,region_3,Bachelor's,m,27
E28255,region_2,Bachelor's,f,44
E20714,region_2,Master's & above,m,48
E65666,region_7,Master's & above,m,35
E42194,region_9,Master's & above,m,29
E17883,region_2,Master's & above,m,54
E10871,region_2,Master's & above,m,60
E10991,region_2,Master's & above,m,44
E53546,region_22,Bachelor's,m,36
E20568,region_26,Bachelor's,m,54
E6193,region_7,Master's & above,m,43
E60333,region_16,Bachelor's,m,42
E8531,region_23,Bachelor's,m,40
E61660,region_7,Bachelor's,f,33
E60506,region_7,Bachelor's,f,31
E65527,region_17,Bachelor's,f,30
E1872,region_3,Bachelor's,m,35
E8470,region_22,Master's & above,m,33
E20849,region_2,Master's & above,f,42
E33166,region_12,Bachelor's,m,28
E68898,region_16,Bachelor's,m,36
E39233,region_22,Bachelor's,f,26
E32994,region_11,Bachelor's,m,34
E8119,region_15,Master's & above,m,39
E20154,region_2,Bachelor's,m,41
E30339,region_22,Bachelor's,m,28
E58745,region_27,Bachelor's,f,34
E21653,region_21,Bachelor's,f,32
E49092,region_15,,m,32
E8867,region_27,Bachelor's,f,27
E24488,region_23,,m,29
E3196,region_26,Bachelor's,m,33
E41405,region_14,Bachelor's,m,35
E50317,region_2,Below Secondary,m,21
E46981,region_15,Bachelor's,m,27
E19391,region_26,Bachelor's,m,27
E31256,region_26,Bachelor's,f,31
E74267,region_7,Bachelor's,f,37
E51254,region_26,Bachelor's,m,27
E61324,region_17,Bachelor's,f,29
E21800,region_31,Bachelor's,m,38
E54701,region_23,Master's & above,f,34
E72817,region_4,Master's & above,m,56
E23563,region_14,Bachelor's,f,31
E50303,region_22,Bachelor's,m,31
E53310,region_26,Below Secondary,m,24
E52971,region_22,Bachelor's,m,28
E39260,region_2,Bachelor's,m,34
E70270,region_22,Bachelor's,f,50
E21645,region_20,Bachelor's,m,26
E52884,region_2,Bachelor's,f,36
E21134,region_11,Bachelor's,m,24
E47146,region_11,Bachelor's,m,51
E31918,region_13,Bachelor's,m,34
E11330,region_2,Bachelor's,m,32
E42756,region_19,Bachelor's,m,40
E71264,region_19,Bachelor's,m,31
E19325,region_4,Bachelor's,m,32
E28757,region_2,Below Secondary,m,26
E36390,region_20,Master's & above,m,38
E51583,region_2,Bachelor's,m,48
E74886,region_20,Master's & above,f,32
E20091,region_13,Bachelor's,f,29
E49053,region_2,Bachelor's,m,35
E63260,region_7,Bachelor's,m,36
E66015,region_2,Master's & above,m,54
E6313,region_15,Master's & above,m,32
E25031,region_2,Master's & above,m,41
E73674,region_13,Bachelor's,m,49
E895,region_2,Master's & above,m,45
E14160,region_27,Bachelor's,m,31
E15687,region_9,Bachelor's,m,26
E27683,region_27,Bachelor's,m,40
E50455,region_11,Bachelor's,m,28
E4673,region_11,Bachelor's,m,29
E7401,region_31,Master's & above,f,37
E64787,region_2,Master's & above,m,53
E17226,region_22,Master's & above,f,40
E3412,region_7,Bachelor's,m,36
E34011,region_2,Bachelor's,f,30
E61898,region_7,Master's & above,m,38
E1899,region_28,Bachelor's,m,29
E27428,region_12,Bachelor's,m,29
E76632,region_2,Bachelor's,f,27
E22311,region_2,Master's & above,m,40
E36541,region_7,Master's & above,m,37
E49251,region_13,Bachelor's,m,38
E6354,region_2,Master's & above,f,40
E50873,region_20,Bachelor's,m,34
E9072,region_14,Master's & above,m,33
E57962,region_2,Master's & above,f,35
E32295,region_13,Bachelor's,m,35
E7865,region_22,Bachelor's,m,44
E1082,region_26,Bachelor's,m,27
E60404,region_30,Bachelor's,m,43
E21403,region_26,Bachelor's,m,33
E68472,region_22,Bachelor's,m,29
E7038,region_21,Bachelor's,f,28
E49826,region_25,Bachelor's,m,29
E32768,region_16,Bachelor's,m,24
E27716,region_13,Bachelor's,m,27
E2545,region_7,Bachelor's,m,26
E39276,region_11,Bachelor's,m,39
E1867,region_15,Bachelor's,m,29
E46966,region_5,Master's & above,f,35
