,energy_demand,Datetime
46980,3.3,2020-05-13 08:15:00 
46981,7.3,2020-05-13 08:30:00 
46982,11.0,2020-05-13 08:45:00 
46983,14.4,2020-05-13 09:00:00 
46984,3.6,2020-05-13 09:15:00 
46985,6.0,2020-05-13 09:30:00 
46986,8.2,2020-05-13 09:45:00 
46987,11.3,2020-05-13 10:00:00 
46988,2.3,2020-05-13 10:15:00 
46989,4.9,2020-05-13 10:30:00 
46990,7.7,2020-05-13 10:45:00 
46991,10.2,2020-05-13 11:00:00 
46992,2.7,2020-05-13 11:15:00 
46993,5.5,2020-05-13 11:30:00 
46994,7.6,2020-05-13 11:45:00 
46995,10.7,2020-05-13 12:00:00 
46996,2.4,2020-05-13 12:15:00 
46997,4.6,2020-05-13 12:30:00 
46998,7.9,2020-05-13 12:45:00 
46999,10.2,2020-05-13 13:00:00 
47000,2.6,2020-05-13 13:15:00 
47001,5.4,2020-05-13 13:30:00 
47002,7.7,2020-05-13 13:45:00 
47003,10.6,2020-05-13 14:00:00 
47004,3.4,2020-05-13 14:15:00 
47005,6.8,2020-05-13 14:30:00 
47006,10.8,2020-05-13 14:45:00 
47007,14.3,2020-05-13 15:00:00 
47008,5.2,2020-05-13 15:15:00 
47009,9.4,2020-05-13 15:30:00 
47010,12.9,2020-05-13 15:45:00 
47011,16.4,2020-05-13 16:00:00 
47012,4.0,2020-05-13 16:15:00 
47013,7.3,2020-05-13 16:30:00 
47014,11.0,2020-05-13 16:45:00 
47015,15.0,2020-05-13 17:00:00 
47016,3.3,2020-05-13 17:15:00 
47017,7.1,2020-05-13 17:30:00 
47018,10.9,2020-05-13 17:45:00 
47019,14.1,2020-05-13 18:00:00 
47020,4.3,2020-05-13 18:15:00 
47021,7.5,2020-05-13 18:30:00 
47022,11.1,2020-05-13 18:45:00 
47023,15.2,2020-05-13 19:00:00 
47024,3.2,2020-05-13 19:15:00 
47025,7.0,2020-05-13 19:30:00 
47026,11.3,2020-05-13 19:45:00 
47027,14.9,2020-05-13 20:00:00 
47028,4.5,2020-05-13 20:15:00 
47029,8.6,2020-05-13 20:30:00 
47030,12.6,2020-05-13 20:45:00 
47031,17.7,2020-05-13 21:00:00 
47032,4.5,2020-05-13 21:15:00 
47033,8.7,2020-05-13 21:30:00 
47034,13.4,2020-05-13 21:45:00 
47035,17.5,2020-05-13 22:00:00 
47036,4.4,2020-05-13 22:15:00 
47037,9.1,2020-05-13 22:30:00 
47038,13.5,2020-05-13 22:45:00 
47039,18.2,2020-05-13 23:00:00 
47040,6.4,2020-05-13 23:15:00 
47041,11.5,2020-05-13 23:30:00 
47042,17.3,2020-05-13 23:45:00 
47043,22.0,2020-05-14 00:00:00 
47044,5.1,2020-05-14 00:15:00 
47045,11.7,2020-05-14 00:30:00 
47046,16.2,2020-05-14 00:45:00 
47047,21.4,2020-05-14 01:00:00 
47048,5.0,2020-05-14 01:15:00 
47049,9.4,2020-05-14 01:30:00 
47050,14.3,2020-05-14 01:45:00 
47051,19.3,2020-05-14 02:00:00 
47052,5.6,2020-05-14 02:15:00 
47053,10.8,2020-05-14 02:30:00 
47054,15.4,2020-05-14 02:45:00 
47055,19.8,2020-05-14 03:00:00 
47056,6.0,2020-05-14 03:15:00 
47057,11.3,2020-05-14 03:30:00 
47058,16.0,2020-05-14 03:45:00 
47059,21.4,2020-05-14 04:00:00 
47060,4.9,2020-05-14 04:15:00 
47061,10.9,2020-05-14 04:30:00 
47062,16.3,2020-05-14 04:45:00 
47063,21.1,2020-05-14 05:00:00 
47064,4.9,2020-05-14 05:15:00 
47065,10.4,2020-05-14 05:30:00 
47066,16.3,2020-05-14 05:45:00 
47067,21.5,2020-05-14 06:00:00 
47068,4.9,2020-05-14 06:15:00 
47069,9.6,2020-05-14 06:30:00 
47070,14.8,2020-05-14 06:45:00 
47071,19.9,2020-05-14 07:00:00 
47072,5.3,2020-05-14 07:15:00 
47073,10.3,2020-05-14 07:30:00 
47074,14.5,2020-05-14 07:45:00 
47075,18.5,2020-05-14 08:00:00 
47076,4.2,2020-05-14 08:15:00 
47077,7.5,2020-05-14 08:30:00 
47078,11.2,2020-05-14 08:45:00 
47079,15.1,2020-05-14 09:00:00 
47080,3.4,2020-05-14 09:15:00 
47081,7.1,2020-05-14 09:30:00 
47082,10.8,2020-05-14 09:45:00 
47083,14.0,2020-05-14 10:00:00 
47084,4.1,2020-05-14 10:15:00 
47085,7.5,2020-05-14 10:30:00 
47086,10.8,2020-05-14 10:45:00 
47087,14.8,2020-05-14 11:00:00 
47088,3.5,2020-05-14 11:15:00 
47089,7.0,2020-05-14 11:30:00 
47090,10.9,2020-05-14 11:45:00 
47091,14.2,2020-05-14 12:00:00 
47092,3.7,2020-05-14 12:15:00 
47093,7.5,2020-05-14 12:30:00 
47094,10.6,2020-05-14 12:45:00 
47095,14.7,2020-05-14 13:00:00 
47096,3.4,2020-05-14 13:15:00 
47097,6.9,2020-05-14 13:30:00 
47098,11.0,2020-05-14 13:45:00 
47099,14.2,2020-05-14 14:00:00 
47100,3.5,2020-05-14 14:15:00 
47101,7.4,2020-05-14 14:30:00 
47102,10.8,2020-05-14 14:45:00 
47103,14.7,2020-05-14 15:00:00 
47104,3.6,2020-05-14 15:15:00 
47105,6.9,2020-05-14 15:30:00 
47106,10.8,2020-05-14 15:45:00 
47107,14.4,2020-05-14 16:00:00 
47108,3.3,2020-05-14 16:15:00 
47109,7.4,2020-05-14 16:30:00 
47110,10.8,2020-05-14 16:45:00 
47111,14.3,2020-05-14 17:00:00 
47112,4.0,2020-05-14 17:15:00 
47113,7.2,2020-05-14 17:30:00 
47114,11.1,2020-05-14 17:45:00 
47115,14.7,2020-05-14 18:00:00 
47116,3.3,2020-05-14 18:15:00 
47117,7.2,2020-05-14 18:30:00 
47118,11.0,2020-05-14 18:45:00 
47119,14.2,2020-05-14 19:00:00 
47120,4.1,2020-05-14 19:15:00 
47121,7.4,2020-05-14 19:30:00 
47122,11.5,2020-05-14 19:45:00 
47123,16.0,2020-05-14 20:00:00 
47124,3.9,2020-05-14 20:15:00 
47125,8.1,2020-05-14 20:30:00 
47126,12.6,2020-05-14 20:45:00 
47127,16.4,2020-05-14 21:00:00 
47128,4.6,2020-05-14 21:15:00 
47129,9.0,2020-05-14 21:30:00 
47130,12.9,2020-05-14 21:45:00 
47131,17.8,2020-05-14 22:00:00 
47132,4.4,2020-05-14 22:15:00 
47133,8.6,2020-05-14 22:30:00 
47134,13.7,2020-05-14 22:45:00 
47135,17.8,2020-05-14 23:00:00 
47136,4.5,2020-05-14 23:15:00 
47137,9.3,2020-05-14 23:30:00 
47138,13.5,2020-05-14 23:45:00 
47139,19.1,2020-05-15 00:00:00 
47140,5.9,2020-05-15 00:15:00 
47141,10.4,2020-05-15 00:30:00 
47142,15.7,2020-05-15 00:45:00 
47143,21.6,2020-05-15 01:00:00 
47144,5.3,2020-05-15 01:15:00 
47145,11.4,2020-05-15 01:30:00 
47146,16.3,2020-05-15 01:45:00 
47147,21.6,2020-05-15 02:00:00 
47148,6.4,2020-05-15 02:15:00 
47149,11.1,2020-05-15 02:30:00 
47150,16.1,2020-05-15 02:45:00 
47151,22.8,2020-05-15 03:00:00 
47152,4.8,2020-05-15 03:15:00 
47153,9.6,2020-05-15 03:30:00 
47154,14.7,2020-05-15 03:45:00 
47155,20.4,2020-05-15 04:00:00 
47156,5.1,2020-05-15 04:15:00 
47157,10.1,2020-05-15 04:30:00 
47158,15.5,2020-05-15 04:45:00 
47159,21.1,2020-05-15 05:00:00 
47160,4.9,2020-05-15 05:15:00 
47161,9.6,2020-05-15 05:30:00 
47162,15.9,2020-05-15 05:45:00 
47163,21.1,2020-05-15 06:00:00 
47164,4.9,2020-05-15 06:15:00 
47165,10.4,2020-05-15 06:30:00 
47166,15.1,2020-05-15 06:45:00 
47167,20.8,2020-05-15 07:00:00 
47168,5.7,2020-05-15 07:15:00 
47169,9.8,2020-05-15 07:30:00 
47170,14.5,2020-05-15 07:45:00 
47171,18.6,2020-05-15 08:00:00 
47172,3.5,2020-05-15 08:15:00 
47173,7.4,2020-05-15 08:30:00 
47174,11.1,2020-05-15 08:45:00 
47175,14.3,2020-05-15 09:00:00 
47176,4.1,2020-05-15 09:15:00 
47177,7.4,2020-05-15 09:30:00 
47178,11.0,2020-05-15 09:45:00 
47179,14.8,2020-05-15 10:00:00 
47180,3.5,2020-05-15 10:15:00 
47181,7.1,2020-05-15 10:30:00 
47182,10.9,2020-05-15 10:45:00 
47183,14.1,2020-05-15 11:00:00 
47184,4.0,2020-05-15 11:15:00 
47185,7.2,2020-05-15 11:30:00 
47186,10.8,2020-05-15 11:45:00 
47187,14.8,2020-05-15 12:00:00 
47188,3.7,2020-05-15 12:15:00 
47189,7.5,2020-05-15 12:30:00 
47190,11.3,2020-05-15 12:45:00 
47191,14.5,2020-05-15 13:00:00 
47192,3.9,2020-05-15 13:15:00 
47193,7.3,2020-05-15 13:30:00 
47194,10.5,2020-05-15 13:45:00 
47195,14.8,2020-05-15 14:00:00 
47196,2.8,2020-05-15 14:15:00 
47197,5.2,2020-05-15 14:30:00 
47198,8.3,2020-05-15 14:45:00 
47199,10.5,2020-05-15 15:00:00 
47200,2.6,2020-05-15 15:15:00 
47201,5.4,2020-05-15 15:30:00 
47202,7.8,2020-05-15 15:45:00 
47203,10.4,2020-05-15 16:00:00 
47204,2.7,2020-05-15 16:15:00 
47205,5.0,2020-05-15 16:30:00 
47206,8.0,2020-05-15 16:45:00 
47207,10.5,2020-05-15 17:00:00 
47208,2.3,2020-05-15 17:15:00 
47209,5.3,2020-05-15 17:30:00 
47210,7.6,2020-05-15 17:45:00 
47211,10.3,2020-05-15 18:00:00 
47212,2.8,2020-05-15 18:15:00 
47213,5.1,2020-05-15 18:30:00 
47214,7.8,2020-05-15 18:45:00 
47215,10.5,2020-05-15 19:00:00 
47216,2.2,2020-05-15 19:15:00 
47217,5.4,2020-05-15 19:30:00 
47218,7.8,2020-05-15 19:45:00 
47219,10.2,2020-05-15 20:00:00 
47220,2.7,2020-05-15 20:15:00 
47221,5.0,2020-05-15 20:30:00 
47222,7.9,2020-05-15 20:45:00 
47223,10.4,2020-05-15 21:00:00 
47224,2.3,2020-05-15 21:15:00 
47225,5.5,2020-05-15 21:30:00 
47226,7.8,2020-05-15 21:45:00 
47227,10.2,2020-05-15 22:00:00 
47228,2.9,2020-05-15 22:15:00 
47229,5.0,2020-05-15 22:30:00 
47230,7.9,2020-05-15 22:45:00 
47231,10.5,2020-05-15 23:00:00 
47232,2.4,2020-05-15 23:15:00 
47233,5.5,2020-05-15 23:30:00 
47234,7.8,2020-05-15 23:45:00 
47235,10.2,2020-05-16 00:00:00 
47236,3.2,2020-05-16 00:15:00 
47237,5.5,2020-05-16 00:30:00 
47238,8.1,2020-05-16 00:45:00 
47239,11.1,2020-05-16 01:00:00 
47240,2.3,2020-05-16 01:15:00 
47241,5.0,2020-05-16 01:30:00 
47242,7.8,2020-05-16 01:45:00 
47243,10.1,2020-05-16 02:00:00 
47244,2.9,2020-05-16 02:15:00 
47245,5.5,2020-05-16 02:30:00 
47246,7.7,2020-05-16 02:45:00 
47247,10.6,2020-05-16 03:00:00 
47248,2.5,2020-05-16 03:15:00 
47249,4.9,2020-05-16 03:30:00 
47250,7.8,2020-05-16 03:45:00 
47251,10.2,2020-05-16 04:00:00 
47252,2.4,2020-05-16 04:15:00 
47253,5.4,2020-05-16 04:30:00 
47254,7.7,2020-05-16 04:45:00 
47255,10.5,2020-05-16 05:00:00 
47256,2.8,2020-05-16 05:15:00 
47257,5.2,2020-05-16 05:30:00 
47258,8.1,2020-05-16 05:45:00 
47259,10.6,2020-05-16 06:00:00 
47260,2.4,2020-05-16 06:15:00 
47261,5.3,2020-05-16 06:30:00 
47262,7.8,2020-05-16 06:45:00 
47263,10.3,2020-05-16 07:00:00 
47264,3.1,2020-05-16 07:15:00 
47265,5.2,2020-05-16 07:30:00 
47266,7.9,2020-05-16 07:45:00 
47267,10.7,2020-05-16 08:00:00 
47268,2.3,2020-05-16 08:15:00 
47269,5.1,2020-05-16 08:30:00 
47270,7.8,2020-05-16 08:45:00 
47271,10.0,2020-05-16 09:00:00 
47272,3.2,2020-05-16 09:15:00 
47273,5.6,2020-05-16 09:30:00 
47274,8.0,2020-05-16 09:45:00 
47275,10.9,2020-05-16 10:00:00 
47276,2.3,2020-05-16 10:15:00 
47277,4.9,2020-05-16 10:30:00 
47278,7.8,2020-05-16 10:45:00 
47279,10.2,2020-05-16 11:00:00 
47280,2.9,2020-05-16 11:15:00 
47281,5.5,2020-05-16 11:30:00 
47282,7.8,2020-05-16 11:45:00 
47283,10.8,2020-05-16 12:00:00 
47284,2.3,2020-05-16 12:15:00 
47285,4.9,2020-05-16 12:30:00 
47286,7.8,2020-05-16 12:45:00 
47287,10.0,2020-05-16 13:00:00 
47288,2.8,2020-05-16 13:15:00 
47289,5.5,2020-05-16 13:30:00 
47290,7.5,2020-05-16 13:45:00 
47291,10.8,2020-05-16 14:00:00 
47292,2.3,2020-05-16 14:15:00 
47293,4.8,2020-05-16 14:30:00 
47294,7.7,2020-05-16 14:45:00 
47295,10.2,2020-05-16 15:00:00 
47296,2.7,2020-05-16 15:15:00 
47297,5.5,2020-05-16 15:30:00 
47298,7.8,2020-05-16 15:45:00 
47299,10.9,2020-05-16 16:00:00 
47300,2.5,2020-05-16 16:15:00 
47301,4.8,2020-05-16 16:30:00 
47302,7.9,2020-05-16 16:45:00 
47303,10.2,2020-05-16 17:00:00 
47304,2.8,2020-05-16 17:15:00 
47305,5.3,2020-05-16 17:30:00 
47306,7.6,2020-05-16 17:45:00 
47307,10.6,2020-05-16 18:00:00 
47308,2.3,2020-05-16 18:15:00 
47309,4.9,2020-05-16 18:30:00 
47310,7.8,2020-05-16 18:45:00 
47311,9.9,2020-05-16 19:00:00 
47312,2.8,2020-05-16 19:15:00 
47313,5.4,2020-05-16 19:30:00 
47314,7.6,2020-05-16 19:45:00 
47315,10.7,2020-05-16 20:00:00 
47316,2.2,2020-05-16 20:15:00 
47317,4.8,2020-05-16 20:30:00 
47318,7.6,2020-05-16 20:45:00 
47319,10.0,2020-05-16 21:00:00 
47320,2.7,2020-05-16 21:15:00 
47321,5.3,2020-05-16 21:30:00 
47322,7.6,2020-05-16 21:45:00 
47323,10.8,2020-05-16 22:00:00 
47324,2.0,2020-05-16 22:15:00 
47325,4.8,2020-05-16 22:30:00 
47326,7.5,2020-05-16 22:45:00 
47327,9.6,2020-05-16 23:00:00 
47328,3.1,2020-05-16 23:15:00 
47329,5.6,2020-05-16 23:30:00 
47330,7.7,2020-05-16 23:45:00 
47331,11.1,2020-05-17 00:00:00 
47332,2.8,2020-05-17 00:15:00 
47333,5.3,2020-05-17 00:30:00 
47334,8.3,2020-05-17 00:45:00 
47335,10.4,2020-05-17 01:00:00 
47336,3.2,2020-05-17 01:15:00 
47337,5.5,2020-05-17 01:30:00 
47338,7.9,2020-05-17 01:45:00 
47339,10.9,2020-05-17 02:00:00 
47340,2.5,2020-05-17 02:15:00 
47341,4.9,2020-05-17 02:30:00 
47342,7.9,2020-05-17 02:45:00 
47343,10.2,2020-05-17 03:00:00 
47344,2.7,2020-05-17 03:15:00 
47345,5.4,2020-05-17 03:30:00 
47346,7.6,2020-05-17 03:45:00 
47347,10.7,2020-05-17 04:00:00 
47348,2.6,2020-05-17 04:15:00 
47349,4.9,2020-05-17 04:30:00 
47350,8.0,2020-05-17 04:45:00 
47351,10.4,2020-05-17 05:00:00 
47352,2.5,2020-05-17 05:15:00 
47353,5.6,2020-05-17 05:30:00 
47354,7.8,2020-05-17 05:45:00 
47355,10.4,2020-05-17 06:00:00 
47356,2.9,2020-05-17 06:15:00 
47357,5.3,2020-05-17 06:30:00 
47358,8.2,2020-05-17 06:45:00 
47359,10.9,2020-05-17 07:00:00 
47360,2.2,2020-05-17 07:15:00 
47361,5.2,2020-05-17 07:30:00 
47362,7.7,2020-05-17 07:45:00 
47363,9.9,2020-05-17 08:00:00 
47364,3.3,2020-05-17 08:15:00 
47365,5.7,2020-05-17 08:30:00 
47366,8.1,2020-05-17 08:45:00 
47367,11.1,2020-05-17 09:00:00 
47368,2.5,2020-05-17 09:15:00 
47369,5.4,2020-05-17 09:30:00 
47370,8.7,2020-05-17 09:45:00 
47371,11.0,2020-05-17 10:00:00 
47372,2.8,2020-05-17 10:15:00 
47373,5.4,2020-05-17 10:30:00 
47374,7.7,2020-05-17 10:45:00 
47375,10.8,2020-05-17 11:00:00 
47376,2.3,2020-05-17 11:15:00 
47377,5.1,2020-05-17 11:30:00 
47378,7.7,2020-05-17 11:45:00 
47379,10.2,2020-05-17 12:00:00 
47380,2.8,2020-05-17 12:15:00 
47381,5.3,2020-05-17 12:30:00 
47382,7.6,2020-05-17 12:45:00 
47383,10.8,2020-05-17 13:00:00 
47384,2.1,2020-05-17 13:15:00 
47385,4.7,2020-05-17 13:30:00 
47386,7.6,2020-05-17 13:45:00 
47387,9.9,2020-05-17 14:00:00 
47388,2.9,2020-05-17 14:15:00 
47389,5.3,2020-05-17 14:30:00 
47390,7.8,2020-05-17 14:45:00 
47391,10.8,2020-05-17 15:00:00 
47392,2.2,2020-05-17 15:15:00 
47393,4.8,2020-05-17 15:30:00 
47394,7.8,2020-05-17 15:45:00 
47395,10.1,2020-05-17 16:00:00 
47396,2.8,2020-05-17 16:15:00 
47397,5.4,2020-05-17 16:30:00 
47398,7.8,2020-05-17 16:45:00 
47399,10.8,2020-05-17 17:00:00 
47400,2.9,2020-05-17 17:15:00 
47401,5.8,2020-05-17 17:30:00 
47402,9.2,2020-05-17 17:45:00 
47403,12.1,2020-05-17 18:00:00 
47404,3.6,2020-05-17 18:15:00 
47405,7.3,2020-05-17 18:30:00 
47406,10.3,2020-05-17 18:45:00 
47407,13.9,2020-05-17 19:00:00 
47408,3.4,2020-05-17 19:15:00 
47409,6.6,2020-05-17 19:30:00 
47410,11.0,2020-05-17 19:45:00 
47411,14.8,2020-05-17 20:00:00 
47412,3.8,2020-05-17 20:15:00 
47413,8.7,2020-05-17 20:30:00 
47414,12.8,2020-05-17 20:45:00 
47415,17.2,2020-05-17 21:00:00 
47416,4.8,2020-05-17 21:15:00 
47417,9.0,2020-05-17 21:30:00 
47418,13.6,2020-05-17 21:45:00 
47419,18.4,2020-05-17 22:00:00 
47420,4.0,2020-05-17 22:15:00 
47421,8.9,2020-05-17 22:30:00 
47422,13.2,2020-05-17 22:45:00 
47423,18.3,2020-05-17 23:00:00 
47424,6.7,2020-05-17 23:15:00 
47425,11.6,2020-05-17 23:30:00 
47426,16.5,2020-05-17 23:45:00 
47427,21.8,2020-05-18 00:00:00 
47428,6.1,2020-05-18 00:15:00 
47429,11.0,2020-05-18 00:30:00 
47430,16.2,2020-05-18 00:45:00 
47431,21.3,2020-05-18 01:00:00 
47432,6.0,2020-05-18 01:15:00 
47433,12.0,2020-05-18 01:30:00 
47434,18.0,2020-05-18 01:45:00 
47435,23.8,2020-05-18 02:00:00 
47436,5.2,2020-05-18 02:15:00 
47437,11.4,2020-05-18 02:30:00 
47438,17.6,2020-05-18 02:45:00 
47439,22.6,2020-05-18 03:00:00 
47440,6.2,2020-05-18 03:15:00 
47441,12.0,2020-05-18 03:30:00 
47442,16.7,2020-05-18 03:45:00 
47443,22.8,2020-05-18 04:00:00 
47444,5.1,2020-05-18 04:15:00 
47445,9.8,2020-05-18 04:30:00 
47446,15.3,2020-05-18 04:45:00 
47447,21.7,2020-05-18 05:00:00 
47448,4.9,2020-05-18 05:15:00 
47449,10.5,2020-05-18 05:30:00 
47450,15.8,2020-05-18 05:45:00 
47451,21.6,2020-05-18 06:00:00 
47452,5.7,2020-05-18 06:15:00 
47453,10.5,2020-05-18 06:30:00 
47454,15.3,2020-05-18 06:45:00 
47455,22.3,2020-05-18 07:00:00 
47456,4.8,2020-05-18 07:15:00 
47457,9.8,2020-05-18 07:30:00 
47458,15.2,2020-05-18 07:45:00 
47459,19.4,2020-05-18 08:00:00 
47460,3.6,2020-05-18 08:15:00 
47461,7.8,2020-05-18 08:30:00 
47462,11.0,2020-05-18 08:45:00 
47463,15.1,2020-05-18 09:00:00 
47464,3.1,2020-05-18 09:15:00 
47465,5.7,2020-05-18 09:30:00 
47466,8.5,2020-05-18 09:45:00 
47467,11.6,2020-05-18 10:00:00 
47468,2.3,2020-05-18 10:15:00 
47469,5.6,2020-05-18 10:30:00 
47470,7.8,2020-05-18 10:45:00 
47471,10.4,2020-05-18 11:00:00 
47472,3.1,2020-05-18 11:15:00 
47473,5.3,2020-05-18 11:30:00 
47474,8.1,2020-05-18 11:45:00 
47475,10.6,2020-05-18 12:00:00 
47476,2.4,2020-05-18 12:15:00 
47477,5.4,2020-05-18 12:30:00 
47478,7.9,2020-05-18 12:45:00 
47479,10.2,2020-05-18 13:00:00 
47480,3.0,2020-05-18 13:15:00 
47481,5.5,2020-05-18 13:30:00 
47482,8.2,2020-05-18 13:45:00 
47483,10.9,2020-05-18 14:00:00 
47484,2.3,2020-05-18 14:15:00 
47485,5.1,2020-05-18 14:30:00 
47486,7.8,2020-05-18 14:45:00 
47487,10.1,2020-05-18 15:00:00 
47488,3.3,2020-05-18 15:15:00 
47489,5.5,2020-05-18 15:30:00 
47490,8.0,2020-05-18 15:45:00 
47491,11.1,2020-05-18 16:00:00 
47492,2.3,2020-05-18 16:15:00 
47493,5.0,2020-05-18 16:30:00 
47494,7.8,2020-05-18 16:45:00 
47495,10.1,2020-05-18 17:00:00 
47496,2.8,2020-05-18 17:15:00 
47497,5.4,2020-05-18 17:30:00 
47498,7.9,2020-05-18 17:45:00 
47499,11.4,2020-05-18 18:00:00 
47500,3.2,2020-05-18 18:15:00 
47501,6.4,2020-05-18 18:30:00 
47502,10.3,2020-05-18 18:45:00 
47503,13.3,2020-05-18 19:00:00 
47504,3.4,2020-05-18 19:15:00 
47505,6.9,2020-05-18 19:30:00 
47506,10.5,2020-05-18 19:45:00 
47507,14.8,2020-05-18 20:00:00 
47508,4.0,2020-05-18 20:15:00 
47509,8.2,2020-05-18 20:30:00 
47510,12.9,2020-05-18 20:45:00 
47511,17.1,2020-05-18 21:00:00 
47512,4.0,2020-05-18 21:15:00 
47513,8.8,2020-05-18 21:30:00 
47514,12.8,2020-05-18 21:45:00 
47515,17.1,2020-05-18 22:00:00 
47516,4.8,2020-05-18 22:15:00 
47517,9.2,2020-05-18 22:30:00 
47518,13.9,2020-05-18 22:45:00 
47519,18.5,2020-05-18 23:00:00 
47520,4.3,2020-05-18 23:15:00 
47521,9.3,2020-05-18 23:30:00 
47522,13.7,2020-05-18 23:45:00 
47523,17.9,2020-05-19 00:00:00 
47524,5.3,2020-05-19 00:15:00 
47525,9.7,2020-05-19 00:30:00 
47526,13.9,2020-05-19 00:45:00 
47527,19.1,2020-05-19 01:00:00 
47528,4.0,2020-05-19 01:15:00 
47529,8.7,2020-05-19 01:30:00 
47530,13.6,2020-05-19 01:45:00 
47531,17.9,2020-05-19 02:00:00 
47532,4.6,2020-05-19 02:15:00 
47533,9.2,2020-05-19 02:30:00 
47534,13.5,2020-05-19 02:45:00 
47535,18.3,2020-05-19 03:00:00 
47536,4.4,2020-05-19 03:15:00 
47537,8.7,2020-05-19 03:30:00 
47538,13.7,2020-05-19 03:45:00 
47539,18.0,2020-05-19 04:00:00 
47540,4.5,2020-05-19 04:15:00 
47541,9.4,2020-05-19 04:30:00 
47542,13.7,2020-05-19 04:45:00 
47543,18.2,2020-05-19 05:00:00 
47544,4.8,2020-05-19 05:15:00 
47545,9.1,2020-05-19 05:30:00 
47546,16.2,2020-05-19 05:45:00 
47547,22.1,2020-05-19 06:00:00 
47548,4.7,2020-05-19 06:15:00 
47549,10.1,2020-05-19 06:30:00 
47550,15.2,2020-05-19 06:45:00 
47551,20.0,2020-05-19 07:00:00 
47552,6.8,2020-05-19 07:15:00 
47553,11.6,2020-05-19 07:30:00 
47554,16.0,2020-05-19 07:45:00 
47555,20.5,2020-05-19 08:00:00 
47556,3.5,2020-05-19 08:15:00 
47557,7.3,2020-05-19 08:30:00 
47558,11.3,2020-05-19 08:45:00 
47559,14.8,2020-05-19 09:00:00 
47560,3.5,2020-05-19 09:15:00 
47561,6.2,2020-05-19 09:30:00 
47562,8.4,2020-05-19 09:45:00 
47563,11.6,2020-05-19 10:00:00 
47564,2.5,2020-05-19 10:15:00 
47565,4.9,2020-05-19 10:30:00 
47566,8.0,2020-05-19 10:45:00 
47567,10.4,2020-05-19 11:00:00 
47568,2.6,2020-05-19 11:15:00 
47569,5.8,2020-05-19 11:30:00 
47570,8.0,2020-05-19 11:45:00 
47571,10.8,2020-05-19 12:00:00 
47572,2.7,2020-05-19 12:15:00 
47573,5.2,2020-05-19 12:30:00 
47574,8.0,2020-05-19 12:45:00 
47575,10.6,2020-05-19 13:00:00 
47576,2.0,2020-05-19 13:15:00 
47577,5.3,2020-05-19 13:30:00 
47578,7.7,2020-05-19 13:45:00 
47579,10.1,2020-05-19 14:00:00 
47580,3.0,2020-05-19 14:15:00 
47581,5.4,2020-05-19 14:30:00 
47582,8.0,2020-05-19 14:45:00 
47583,10.8,2020-05-19 15:00:00 
47584,2.3,2020-05-19 15:15:00 
47585,5.1,2020-05-19 15:30:00 
47586,7.9,2020-05-19 15:45:00 
47587,10.2,2020-05-19 16:00:00 
47588,3.1,2020-05-19 16:15:00 
47589,5.5,2020-05-19 16:30:00 
47590,7.9,2020-05-19 16:45:00 
47591,11.1,2020-05-19 17:00:00 
47592,2.5,2020-05-19 17:15:00 
47593,4.8,2020-05-19 17:30:00 
47594,8.0,2020-05-19 17:45:00 
47595,10.5,2020-05-19 18:00:00 
47596,3.5,2020-05-19 18:15:00 
47597,7.0,2020-05-19 18:30:00 
47598,10.2,2020-05-19 18:45:00 
47599,13.4,2020-05-19 19:00:00 
47600,3.3,2020-05-19 19:15:00 
47601,6.3,2020-05-19 19:30:00 
47602,10.6,2020-05-19 19:45:00 
47603,14.4,2020-05-19 20:00:00 
47604,3.8,2020-05-19 20:15:00 
47605,8.9,2020-05-19 20:30:00 
47606,12.7,2020-05-19 20:45:00 
47607,17.0,2020-05-19 21:00:00 
47608,4.8,2020-05-19 21:15:00 
47609,9.2,2020-05-19 21:30:00 
47610,13.7,2020-05-19 21:45:00 
47611,18.7,2020-05-19 22:00:00 
47612,4.1,2020-05-19 22:15:00 
47613,8.9,2020-05-19 22:30:00 
47614,13.6,2020-05-19 22:45:00 
47615,18.0,2020-05-19 23:00:00 
47616,4.8,2020-05-19 23:15:00 
47617,9.5,2020-05-19 23:30:00 
47618,13.6,2020-05-19 23:45:00 
47619,19.0,2020-05-20 00:00:00 
47620,4.5,2020-05-20 00:15:00 
47621,8.7,2020-05-20 00:30:00 
47622,13.6,2020-05-20 00:45:00 
47623,18.8,2020-05-20 01:00:00 
47624,4.3,2020-05-20 01:15:00 
47625,9.6,2020-05-20 01:30:00 
47626,14.1,2020-05-20 01:45:00 
47627,18.5,2020-05-20 02:00:00 
47628,4.8,2020-05-20 02:15:00 
47629,9.1,2020-05-20 02:30:00 
47630,13.6,2020-05-20 02:45:00 
47631,18.2,2020-05-20 03:00:00 
47632,4.2,2020-05-20 03:15:00 
47633,8.9,2020-05-20 03:30:00 
47634,13.6,2020-05-20 03:45:00 
47635,17.7,2020-05-20 04:00:00 
47636,4.8,2020-05-20 04:15:00 
47637,9.1,2020-05-20 04:30:00 
47638,13.3,2020-05-20 04:45:00 
47639,18.2,2020-05-20 05:00:00 
47640,4.4,2020-05-20 05:15:00 
47641,8.5,2020-05-20 05:30:00 
47642,13.6,2020-05-20 05:45:00 
47643,17.6,2020-05-20 06:00:00 
47644,4.5,2020-05-20 06:15:00 
47645,9.3,2020-05-20 06:30:00 
